CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031102460685007HA0F;19/01/2025;24;0,323;;;R
ES0031102460685007HA0F;20/01/2025;1;0,026;;;R
ES0031102460685007HA0F;20/01/2025;2;0,035;;;R
ES0031102460685007HA0F;20/01/2025;3;0,025;;;R
ES0031102460685007HA0F;20/01/2025;4;0,029;;;R
ES0031102460685007HA0F;20/01/2025;5;0,028;;;R
ES0031102460685007HA0F;20/01/2025;6;0,025;;;R
ES0031102460685007HA0F;20/01/2025;7;0,035;;;R
ES0031102460685007HA0F;20/01/2025;8;0,507;;;R
ES0031102460685007HA0F;20/01/2025;9;0,088;;;R
ES0031102460685007HA0F;20/01/2025;10;0,068;;;R
ES0031102460685007HA0F;20/01/2025;11;0,077;;;R
ES0031102460685007HA0F;20/01/2025;12;0,121;;;R
ES0031102460685007HA0F;20/01/2025;13;0,143;;;R
ES0031102460685007HA0F;20/01/2025;14;0,73;;;R
ES0031102460685007HA0F;20/01/2025;15;0,369;;;R
ES0031102460685007HA0F;20/01/2025;16;0,103;;;R
ES0031102460685007HA0F;20/01/2025;17;0,143;;;R
ES0031102460685007HA0F;20/01/2025;18;0,12;;;R
ES0031102460685007HA0F;20/01/2025;19;0,147;;;R
ES0031102460685007HA0F;20/01/2025;20;0,392;;;R
ES0031102460685007HA0F;20/01/2025;21;0,446;;;R
ES0031102460685007HA0F;20/01/2025;22;0,54;;;R
ES0031102460685007HA0F;20/01/2025;23;0,593;;;R
ES0031102460685007HA0F;20/01/2025;24;0,075;;;R
ES0031102460685007HA0F;21/01/2025;1;0,029;;;R
ES0031102460685007HA0F;21/01/2025;2;0,023;;;R
ES0031102460685007HA0F;21/01/2025;3;0,024;;;R
ES0031102460685007HA0F;21/01/2025;4;0,032;;;R
ES0031102460685007HA0F;21/01/2025;5;0,024;;;R
ES0031102460685007HA0F;21/01/2025;6;0,026;;;R
ES0031102460685007HA0F;21/01/2025;7;0,029;;;R
ES0031102460685007HA0F;21/01/2025;8;0,164;;;R
ES0031102460685007HA0F;21/01/2025;9;0,044;;;R
ES0031102460685007HA0F;21/01/2025;10;0,036;;;R
ES0031102460685007HA0F;21/01/2025;11;0,06;;;R
ES0031102460685007HA0F;21/01/2025;12;0,141;;;R
ES0031102460685007HA0F;21/01/2025;13;0,361;;;R
ES0031102460685007HA0F;21/01/2025;14;0,418;;;R
ES0031102460685007HA0F;21/01/2025;15;0,207;;;R
ES0031102460685007HA0F;21/01/2025;16;0,546;;;R
ES0031102460685007HA0F;21/01/2025;17;0,794;;;R
ES0031102460685007HA0F;21/01/2025;18;0,137;;;R
ES0031102460685007HA0F;21/01/2025;19;0,227;;;R
ES0031102460685007HA0F;21/01/2025;20;0,151;;;R
ES0031102460685007HA0F;21/01/2025;21;0,153;;;R
ES0031102460685007HA0F;21/01/2025;22;0,095;;;R
ES0031102460685007HA0F;21/01/2025;23;0,287;;;R
ES0031102460685007HA0F;21/01/2025;24;0,16;;;R
ES0031102460685007HA0F;22/01/2025;1;0,101;;;R
ES0031102460685007HA0F;22/01/2025;2;0,036;;;R
ES0031102460685007HA0F;22/01/2025;3;0,029;;;R
ES0031102460685007HA0F;22/01/2025;4;0,034;;;R
ES0031102460685007HA0F;22/01/2025;5;0,027;;;R
ES0031102460685007HA0F;22/01/2025;6;0,025;;;R
ES0031102460685007HA0F;22/01/2025;7;0,025;;;R
ES0031102460685007HA0F;22/01/2025;8;0,079;;;R
ES0031102460685007HA0F;22/01/2025;9;0,124;;;R
ES0031102460685007HA0F;22/01/2025;10;0,035;;;R
ES0031102460685007HA0F;22/01/2025;11;0,243;;;R
ES0031102460685007HA0F;22/01/2025;12;0,221;;;R
ES0031102460685007HA0F;22/01/2025;13;0,809;;;R
ES0031102460685007HA0F;22/01/2025;14;0,276;;;R
ES0031102460685007HA0F;22/01/2025;15;0,159;;;R
ES0031102460685007HA0F;22/01/2025;16;0,091;;;R
ES0031102460685007HA0F;22/01/2025;17;0,794;;;R
ES0031102460685007HA0F;22/01/2025;18;0,119;;;R
ES0031102460685007HA0F;22/01/2025;19;0,318;;;R
ES0031102460685007HA0F;22/01/2025;20;0,156;;;R
ES0031102460685007HA0F;22/01/2025;21;0,149;;;R
ES0031102460685007HA0F;22/01/2025;22;0,113;;;R
ES0031102460685007HA0F;22/01/2025;23;0,662;;;R
ES0031102460685007HA0F;22/01/2025;24;0,317;;;R
ES0031102460685007HA0F;23/01/2025;1;0,025;;;R
ES0031102460685007HA0F;23/01/2025;2;0,031;;;R
ES0031102460685007HA0F;23/01/2025;3;0,024;;;R
ES0031102460685007HA0F;23/01/2025;4;0,032;;;R
ES0031102460685007HA0F;23/01/2025;5;0,025;;;R
ES0031102460685007HA0F;23/01/2025;6;0,033;;;R
ES0031102460685007HA0F;23/01/2025;7;0,024;;;R
ES0031102460685007HA0F;23/01/2025;8;0,081;;;R
ES0031102460685007HA0F;23/01/2025;9;0,186;;;R
ES0031102460685007HA0F;23/01/2025;10;0,054;;;R
ES0031102460685007HA0F;23/01/2025;11;0,18;;;R
ES0031102460685007HA0F;23/01/2025;12;0,031;;;R
ES0031102460685007HA0F;23/01/2025;13;0,036;;;R
ES0031102460685007HA0F;23/01/2025;14;0,253;;;R
ES0031102460685007HA0F;23/01/2025;15;0,218;;;R
ES0031102460685007HA0F;23/01/2025;16;0,612;;;R
ES0031102460685007HA0F;23/01/2025;17;0,677;;;R
ES0031102460685007HA0F;23/01/2025;18;0,359;;;R
ES0031102460685007HA0F;23/01/2025;19;0,204;;;R
ES0031102460685007HA0F;23/01/2025;20;0,262;;;R
ES0031102460685007HA0F;23/01/2025;21;0,162;;;R
ES0031102460685007HA0F;23/01/2025;22;0,064;;;R
ES0031102460685007HA0F;23/01/2025;23;0,354;;;R
ES0031102460685007HA0F;23/01/2025;24;0,267;;;R
ES0031102460685007HA0F;24/01/2025;1;0,025;;;R
ES0031102460685007HA0F;24/01/2025;2;0,031;;;R
ES0031102460685007HA0F;24/01/2025;3;0,031;;;R
ES0031102460685007HA0F;24/01/2025;4;0,028;;;R
ES0031102460685007HA0F;24/01/2025;5;0,031;;;R
ES0031102460685007HA0F;24/01/2025;6;0,028;;;R
ES0031102460685007HA0F;24/01/2025;7;0,033;;;R
ES0031102460685007HA0F;24/01/2025;8;0,083;;;R
ES0031102460685007HA0F;24/01/2025;9;0,112;;;R
ES0031102460685007HA0F;24/01/2025;10;0,033;;;R
ES0031102460685007HA0F;24/01/2025;11;0,037;;;R
ES0031102460685007HA0F;24/01/2025;12;0,161;;;R
ES0031102460685007HA0F;24/01/2025;13;0,034;;;R
ES0031102460685007HA0F;24/01/2025;14;0,068;;;R
ES0031102460685007HA0F;24/01/2025;15;0,301;;;R
ES0031102460685007HA0F;24/01/2025;16;0,427;;;R
ES0031102460685007HA0F;24/01/2025;17;0,156;;;R
ES0031102460685007HA0F;24/01/2025;18;0,153;;;R
ES0031102460685007HA0F;24/01/2025;19;0,81;;;R
ES0031102460685007HA0F;24/01/2025;20;0,56;;;R
ES0031102460685007HA0F;24/01/2025;21;0,259;;;R
ES0031102460685007HA0F;24/01/2025;22;0,341;;;R
ES0031102460685007HA0F;24/01/2025;23;0,504;;;R
ES0031102460685007HA0F;24/01/2025;24;0,645;;;R
ES0031102460685007HA0F;25/01/2025;1;0,938;;;R
ES0031102460685007HA0F;25/01/2025;2;0,952;;;R
ES0031102460685007HA0F;25/01/2025;3;0,948;;;R
ES0031102460685007HA0F;25/01/2025;4;0,544;;;R
ES0031102460685007HA0F;25/01/2025;5;0,271;;;R
ES0031102460685007HA0F;25/01/2025;6;0,268;;;R
ES0031102460685007HA0F;25/01/2025;7;0,135;;;R
ES0031102460685007HA0F;25/01/2025;8;0,038;;;R
ES0031102460685007HA0F;25/01/2025;9;0,041;;;R
ES0031102460685007HA0F;25/01/2025;10;0,036;;;R
ES0031102460685007HA0F;25/01/2025;11;0,029;;;R
ES0031102460685007HA0F;25/01/2025;12;0,238;;;R
ES0031102460685007HA0F;25/01/2025;13;0,474;;;R
ES0031102460685007HA0F;25/01/2025;14;0,497;;;R
ES0031102460685007HA0F;25/01/2025;15;1,628;;;R
ES0031102460685007HA0F;25/01/2025;16;0,465;;;R
ES0031102460685007HA0F;25/01/2025;17;0,213;;;R
ES0031102460685007HA0F;25/01/2025;18;0,187;;;R
ES0031102460685007HA0F;25/01/2025;19;0,287;;;R
ES0031102460685007HA0F;25/01/2025;20;0,396;;;R
ES0031102460685007HA0F;25/01/2025;21;0,345;;;R
ES0031102460685007HA0F;25/01/2025;22;0,227;;;R
ES0031102460685007HA0F;25/01/2025;23;0,77;;;R
ES0031102460685007HA0F;25/01/2025;24;0,218;;;R
ES0031102460685007HA0F;26/01/2025;1;0,277;;;R
ES0031102460685007HA0F;26/01/2025;2;0,232;;;R
ES0031102460685007HA0F;26/01/2025;3;0,169;;;R
ES0031102460685007HA0F;26/01/2025;4;0,171;;;R
ES0031102460685007HA0F;26/01/2025;5;0,169;;;R
ES0031102460685007HA0F;26/01/2025;6;0,171;;;R
ES0031102460685007HA0F;26/01/2025;7;0,168;;;R
ES0031102460685007HA0F;26/01/2025;8;0,17;;;R
ES0031102460685007HA0F;26/01/2025;9;0,154;;;R
ES0031102460685007HA0F;26/01/2025;10;0,034;;;R
ES0031102460685007HA0F;26/01/2025;11;0,031;;;R
ES0031102460685007HA0F;26/01/2025;12;0,157;;;R
ES0031102460685007HA0F;26/01/2025;13;1,54;;;R
ES0031102460685007HA0F;26/01/2025;14;1,107;;;R
ES0031102460685007HA0F;26/01/2025;15;0,594;;;R
ES0031102460685007HA0F;26/01/2025;16;0,379;;;R
ES0031102460685007HA0F;26/01/2025;17;0,182;;;R
ES0031102460685007HA0F;26/01/2025;18;0,389;;;R
ES0031102460685007HA0F;26/01/2025;19;0,623;;;R
ES0031102460685007HA0F;26/01/2025;20;0,372;;;R
ES0031102460685007HA0F;26/01/2025;21;0,309;;;R
ES0031102460685007HA0F;26/01/2025;22;0,1;;;R
ES0031102460685007HA0F;26/01/2025;23;0,16;;;R
ES0031102460685007HA0F;26/01/2025;24;0,163;;;R
ES0031102460685007HA0F;27/01/2025;1;0,068;;;R
ES0031102460685007HA0F;27/01/2025;2;0,093;;;R
ES0031102460685007HA0F;27/01/2025;3;0,041;;;R
ES0031102460685007HA0F;27/01/2025;4;0,037;;;R
ES0031102460685007HA0F;27/01/2025;5;0,026;;;R
ES0031102460685007HA0F;27/01/2025;6;0,029;;;R
ES0031102460685007HA0F;27/01/2025;7;0,036;;;R
ES0031102460685007HA0F;27/01/2025;8;0,027;;;R
ES0031102460685007HA0F;27/01/2025;9;0,026;;;R
ES0031102460685007HA0F;27/01/2025;10;0,035;;;R
ES0031102460685007HA0F;27/01/2025;11;0,09;;;R
ES0031102460685007HA0F;27/01/2025;12;0,158;;;R
ES0031102460685007HA0F;27/01/2025;13;0,201;;;R
ES0031102460685007HA0F;27/01/2025;14;0,16;;;R
ES0031102460685007HA0F;27/01/2025;15;0,513;;;R
ES0031102460685007HA0F;27/01/2025;16;0,098;;;R
ES0031102460685007HA0F;27/01/2025;17;0,195;;;R
ES0031102460685007HA0F;27/01/2025;18;0,114;;;R
ES0031102460685007HA0F;27/01/2025;19;0,134;;;R
ES0031102460685007HA0F;27/01/2025;20;0,29;;;R
ES0031102460685007HA0F;27/01/2025;21;0,117;;;R
ES0031102460685007HA0F;27/01/2025;22;0,096;;;R
ES0031102460685007HA0F;27/01/2025;23;0,171;;;R
ES0031102460685007HA0F;27/01/2025;24;0,503;;;R
ES0031102460685007HA0F;28/01/2025;1;0,388;;;R
ES0031102460685007HA0F;28/01/2025;2;0,139;;;R
ES0031102460685007HA0F;28/01/2025;3;0,031;;;R
ES0031102460685007HA0F;28/01/2025;4;0,028;;;R
ES0031102460685007HA0F;28/01/2025;5;0,031;;;R
ES0031102460685007HA0F;28/01/2025;6;0,029;;;R
ES0031102460685007HA0F;28/01/2025;7;0,025;;;R
ES0031102460685007HA0F;28/01/2025;8;0,035;;;R
ES0031102460685007HA0F;28/01/2025;9;0,023;;;R
ES0031102460685007HA0F;28/01/2025;10;0,033;;;R
ES0031102460685007HA0F;28/01/2025;11;0,025;;;R
ES0031102460685007HA0F;28/01/2025;12;0,196;;;R
ES0031102460685007HA0F;28/01/2025;13;1,507;;;R
ES0031102460685007HA0F;28/01/2025;14;0,387;;;R
ES0031102460685007HA0F;28/01/2025;15;0,063;;;R
ES0031102460685007HA0F;28/01/2025;16;0,374;;;R
ES0031102460685007HA0F;28/01/2025;17;0,092;;;R
ES0031102460685007HA0F;28/01/2025;18;0,15;;;R
ES0031102460685007HA0F;28/01/2025;19;0,127;;;R
ES0031102460685007HA0F;28/01/2025;20;0,721;;;R
ES0031102460685007HA0F;28/01/2025;21;0,158;;;R
ES0031102460685007HA0F;28/01/2025;22;0,083;;;R
ES0031102460685007HA0F;28/01/2025;23;0,159;;;R
ES0031102460685007HA0F;28/01/2025;24;0,131;;;R
ES0031102460685007HA0F;29/01/2025;1;0,035;;;R
ES0031102460685007HA0F;29/01/2025;2;0,035;;;R
ES0031102460685007HA0F;29/01/2025;3;0,034;;;R
ES0031102460685007HA0F;29/01/2025;4;0,032;;;R
ES0031102460685007HA0F;29/01/2025;5;0,03;;;R
ES0031102460685007HA0F;29/01/2025;6;0,03;;;R
ES0031102460685007HA0F;29/01/2025;7;0,031;;;R
ES0031102460685007HA0F;29/01/2025;8;0,231;;;R
ES0031102460685007HA0F;29/01/2025;9;0,055;;;R
ES0031102460685007HA0F;29/01/2025;10;0,034;;;R
ES0031102460685007HA0F;29/01/2025;11;0,105;;;R
ES0031102460685007HA0F;29/01/2025;12;0,234;;;R
ES0031102460685007HA0F;29/01/2025;13;0,145;;;R
ES0031102460685007HA0F;29/01/2025;14;0,106;;;R
ES0031102460685007HA0F;29/01/2025;15;0,184;;;R
ES0031102460685007HA0F;29/01/2025;16;0,754;;;R
ES0031102460685007HA0F;29/01/2025;17;0,643;;;R
ES0031102460685007HA0F;29/01/2025;18;0,152;;;R
ES0031102460685007HA0F;29/01/2025;19;0,559;;;R
ES0031102460685007HA0F;29/01/2025;20;0,862;;;R
ES0031102460685007HA0F;29/01/2025;21;0,211;;;R
ES0031102460685007HA0F;29/01/2025;22;0,49;;;R
ES0031102460685007HA0F;29/01/2025;23;0,226;;;R
ES0031102460685007HA0F;29/01/2025;24;0,095;;;R
ES0031102460685007HA0F;30/01/2025;1;0,029;;;R
ES0031102460685007HA0F;30/01/2025;2;0,026;;;R
ES0031102460685007HA0F;30/01/2025;3;0,029;;;R
ES0031102460685007HA0F;30/01/2025;4;0,035;;;R
ES0031102460685007HA0F;30/01/2025;5;0,026;;;R
ES0031102460685007HA0F;30/01/2025;6;0,034;;;R
ES0031102460685007HA0F;30/01/2025;7;0,027;;;R
ES0031102460685007HA0F;30/01/2025;8;0,118;;;R
ES0031102460685007HA0F;30/01/2025;9;0,09;;;R
ES0031102460685007HA0F;30/01/2025;10;0,035;;;R
ES0031102460685007HA0F;30/01/2025;11;0,2;;;R
ES0031102460685007HA0F;30/01/2025;12;0,036;;;R
ES0031102460685007HA0F;30/01/2025;13;0,031;;;R
ES0031102460685007HA0F;30/01/2025;14;0,46;;;R
ES0031102460685007HA0F;30/01/2025;15;0,435;;;R
ES0031102460685007HA0F;30/01/2025;16;1,845;;;R
ES0031102460685007HA0F;30/01/2025;17;0,717;;;R
ES0031102460685007HA0F;30/01/2025;18;0,07;;;R
ES0031102460685007HA0F;30/01/2025;19;0,152;;;R
ES0031102460685007HA0F;30/01/2025;20;0,157;;;R
ES0031102460685007HA0F;30/01/2025;21;0,359;;;R
ES0031102460685007HA0F;30/01/2025;22;0,086;;;R
ES0031102460685007HA0F;30/01/2025;23;0,159;;;R
ES0031102460685007HA0F;30/01/2025;24;0,199;;;R
ES0031102460685007HA0F;31/01/2025;1;0,041;;;R
ES0031102460685007HA0F;31/01/2025;2;0,033;;;R
ES0031102460685007HA0F;31/01/2025;3;0,026;;;R
ES0031102460685007HA0F;31/01/2025;4;0,032;;;R
ES0031102460685007HA0F;31/01/2025;5;0,024;;;R
ES0031102460685007HA0F;31/01/2025;6;0,028;;;R
ES0031102460685007HA0F;31/01/2025;7;0,03;;;R
ES0031102460685007HA0F;31/01/2025;8;0,23;;;R
ES0031102460685007HA0F;31/01/2025;9;0,086;;;R
ES0031102460685007HA0F;31/01/2025;10;0,025;;;R
ES0031102460685007HA0F;31/01/2025;11;0,362;;;R
ES0031102460685007HA0F;31/01/2025;12;0,371;;;R
ES0031102460685007HA0F;31/01/2025;13;0,383;;;R
ES0031102460685007HA0F;31/01/2025;14;0,788;;;R
ES0031102460685007HA0F;31/01/2025;15;0,136;;;R
ES0031102460685007HA0F;31/01/2025;16;0,151;;;R
ES0031102460685007HA0F;31/01/2025;17;0,143;;;R
ES0031102460685007HA0F;31/01/2025;18;0,149;;;R
ES0031102460685007HA0F;31/01/2025;19;0,283;;;R
ES0031102460685007HA0F;31/01/2025;20;0,406;;;R
ES0031102460685007HA0F;31/01/2025;21;1,028;;;R
ES0031102460685007HA0F;31/01/2025;22;0,619;;;R
ES0031102460685007HA0F;31/01/2025;23;0,709;;;R
ES0031102460685007HA0F;31/01/2025;24;0,824;;;R
ES0031102460685007HA0F;01/02/2025;1;0,875;;;R
ES0031102460685007HA0F;01/02/2025;2;0,863;;;R
ES0031102460685007HA0F;01/02/2025;3;0,328;;;R
ES0031102460685007HA0F;01/02/2025;4;0,171;;;R
ES0031102460685007HA0F;01/02/2025;5;0,187;;;R
ES0031102460685007HA0F;01/02/2025;6;0,067;;;R
ES0031102460685007HA0F;01/02/2025;7;0,031;;;R
ES0031102460685007HA0F;01/02/2025;8;0,028;;;R
ES0031102460685007HA0F;01/02/2025;9;0,024;;;R
ES0031102460685007HA0F;01/02/2025;10;0,042;;;R
ES0031102460685007HA0F;01/02/2025;11;0,576;;;R
ES0031102460685007HA0F;01/02/2025;12;0,338;;;R
ES0031102460685007HA0F;01/02/2025;13;0,137;;;R
ES0031102460685007HA0F;01/02/2025;14;0,386;;;R
ES0031102460685007HA0F;01/02/2025;15;0,834;;;R
ES0031102460685007HA0F;01/02/2025;16;0,703;;;R
ES0031102460685007HA0F;01/02/2025;17;0,288;;;R
ES0031102460685007HA0F;01/02/2025;18;0,262;;;R
ES0031102460685007HA0F;01/02/2025;19;0,407;;;R
ES0031102460685007HA0F;01/02/2025;20;0,281;;;R
ES0031102460685007HA0F;01/02/2025;21;0,3;;;R
ES0031102460685007HA0F;01/02/2025;22;0,544;;;R
ES0031102460685007HA0F;01/02/2025;23;0,517;;;R
ES0031102460685007HA0F;01/02/2025;24;0,194;;;R
ES0031102460685007HA0F;02/02/2025;1;0,448;;;R
ES0031102460685007HA0F;02/02/2025;2;0,181;;;R
ES0031102460685007HA0F;02/02/2025;3;0,193;;;R
ES0031102460685007HA0F;02/02/2025;4;0,181;;;R
ES0031102460685007HA0F;02/02/2025;5;0,196;;;R
ES0031102460685007HA0F;02/02/2025;6;0,18;;;R
ES0031102460685007HA0F;02/02/2025;7;0,095;;;R
ES0031102460685007HA0F;02/02/2025;8;0,093;;;R
ES0031102460685007HA0F;02/02/2025;9;0,041;;;R
ES0031102460685007HA0F;02/02/2025;10;0,035;;;R
ES0031102460685007HA0F;02/02/2025;11;0,11;;;R
ES0031102460685007HA0F;02/02/2025;12;0,043;;;R
ES0031102460685007HA0F;02/02/2025;13;0,964;;;R
ES0031102460685007HA0F;02/02/2025;14;0,195;;;R
ES0031102460685007HA0F;02/02/2025;15;0,637;;;R
ES0031102460685007HA0F;02/02/2025;16;0,595;;;R
ES0031102460685007HA0F;02/02/2025;17;0,081;;;R
ES0031102460685007HA0F;02/02/2025;18;0,046;;;R
ES0031102460685007HA0F;02/02/2025;19;0,373;;;R
ES0031102460685007HA0F;02/02/2025;20;0,567;;;R
ES0031102460685007HA0F;02/02/2025;21;0,157;;;R
ES0031102460685007HA0F;02/02/2025;22;0,155;;;R
ES0031102460685007HA0F;02/02/2025;23;0,324;;;R
ES0031102460685007HA0F;02/02/2025;24;0,089;;;R
ES0031102460685007HA0F;03/02/2025;1;0,026;;;R
ES0031102460685007HA0F;03/02/2025;2;0,025;;;R
ES0031102460685007HA0F;03/02/2025;3;0,034;;;R
ES0031102460685007HA0F;03/02/2025;4;0,025;;;R
ES0031102460685007HA0F;03/02/2025;5;0,024;;;R
ES0031102460685007HA0F;03/02/2025;6;0,034;;;R
ES0031102460685007HA0F;03/02/2025;7;0,025;;;R
ES0031102460685007HA0F;03/02/2025;8;0,14;;;R
ES0031102460685007HA0F;03/02/2025;9;0,086;;;R
ES0031102460685007HA0F;03/02/2025;10;0,041;;;R
ES0031102460685007HA0F;03/02/2025;11;0,087;;;R
ES0031102460685007HA0F;03/02/2025;12;0,31;;;R
ES0031102460685007HA0F;03/02/2025;13;0,096;;;R
ES0031102460685007HA0F;03/02/2025;14;0,275;;;R
ES0031102460685007HA0F;03/02/2025;15;0,337;;;R
ES0031102460685007HA0F;03/02/2025;16;0,091;;;R
ES0031102460685007HA0F;03/02/2025;17;0,921;;;R
ES0031102460685007HA0F;03/02/2025;18;0,355;;;R
ES0031102460685007HA0F;03/02/2025;19;0,202;;;R
ES0031102460685007HA0F;03/02/2025;20;0,145;;;R
ES0031102460685007HA0F;03/02/2025;21;0,742;;;R
ES0031102460685007HA0F;03/02/2025;22;0,535;;;R
ES0031102460685007HA0F;03/02/2025;23;0,331;;;R
ES0031102460685007HA0F;03/02/2025;24;0,272;;;R
ES0031102460685007HA0F;04/02/2025;1;0,031;;;R
ES0031102460685007HA0F;04/02/2025;2;0,024;;;R
ES0031102460685007HA0F;04/02/2025;3;0,028;;;R
ES0031102460685007HA0F;04/02/2025;4;0,029;;;R
ES0031102460685007HA0F;04/02/2025;5;0,028;;;R
ES0031102460685007HA0F;04/02/2025;6;0,025;;;R
ES0031102460685007HA0F;04/02/2025;7;0,024;;;R
ES0031102460685007HA0F;04/02/2025;8;0,132;;;R
ES0031102460685007HA0F;04/02/2025;9;0,077;;;R
ES0031102460685007HA0F;04/02/2025;10;0,029;;;R
ES0031102460685007HA0F;04/02/2025;11;0,234;;;R
ES0031102460685007HA0F;04/02/2025;12;0,044;;;R
ES0031102460685007HA0F;04/02/2025;13;0,027;;;R
ES0031102460685007HA0F;04/02/2025;14;0,204;;;R
ES0031102460685007HA0F;04/02/2025;15;0,57;;;R
ES0031102460685007HA0F;04/02/2025;16;0,483;;;R
ES0031102460685007HA0F;04/02/2025;17;0,585;;;R
ES0031102460685007HA0F;04/02/2025;18;0,198;;;R
ES0031102460685007HA0F;04/02/2025;19;0,254;;;R
ES0031102460685007HA0F;04/02/2025;20;0,221;;;R
ES0031102460685007HA0F;04/02/2025;21;0,147;;;R
ES0031102460685007HA0F;04/02/2025;22;0,136;;;R
ES0031102460685007HA0F;04/02/2025;23;0,166;;;R
ES0031102460685007HA0F;04/02/2025;24;0,284;;;R
ES0031102460685007HA0F;05/02/2025;1;0,031;;;R
ES0031102460685007HA0F;05/02/2025;2;0,029;;;R
ES0031102460685007HA0F;05/02/2025;3;0,028;;;R
ES0031102460685007HA0F;05/02/2025;4;0,027;;;R
ES0031102460685007HA0F;05/02/2025;5;0,024;;;R
ES0031102460685007HA0F;05/02/2025;6;0,025;;;R
ES0031102460685007HA0F;05/02/2025;7;0,029;;;R
ES0031102460685007HA0F;05/02/2025;8;0,15;;;R
ES0031102460685007HA0F;05/02/2025;9;0,075;;;R
ES0031102460685007HA0F;05/02/2025;10;0,395;;;R
ES0031102460685007HA0F;05/02/2025;11;0,354;;;R
ES0031102460685007HA0F;05/02/2025;12;0,043;;;R
ES0031102460685007HA0F;05/02/2025;13;0,116;;;R
ES0031102460685007HA0F;05/02/2025;14;0,11;;;R
ES0031102460685007HA0F;05/02/2025;15;0,585;;;R
ES0031102460685007HA0F;05/02/2025;16;0,073;;;R
ES0031102460685007HA0F;05/02/2025;17;0,155;;;R
ES0031102460685007HA0F;05/02/2025;18;0,05;;;R
ES0031102460685007HA0F;05/02/2025;19;0,171;;;R
ES0031102460685007HA0F;05/02/2025;20;0,843;;;R
ES0031102460685007HA0F;05/02/2025;21;0,089;;;R
ES0031102460685007HA0F;05/02/2025;22;0,054;;;R
ES0031102460685007HA0F;05/02/2025;23;0,238;;;R
ES0031102460685007HA0F;05/02/2025;24;0,078;;;R
ES0031102460685007HA0F;06/02/2025;1;0,027;;;R
ES0031102460685007HA0F;06/02/2025;2;0,023;;;R
ES0031102460685007HA0F;06/02/2025;3;0,029;;;R
ES0031102460685007HA0F;06/02/2025;4;0,028;;;R
ES0031102460685007HA0F;06/02/2025;5;0,024;;;R
ES0031102460685007HA0F;06/02/2025;6;0,026;;;R
ES0031102460685007HA0F;06/02/2025;7;0,031;;;R
ES0031102460685007HA0F;06/02/2025;8;0,03;;;R
ES0031102460685007HA0F;06/02/2025;9;0,058;;;R
ES0031102460685007HA0F;06/02/2025;10;0,103;;;R
ES0031102460685007HA0F;06/02/2025;11;0,086;;;R
ES0031102460685007HA0F;06/02/2025;12;0,375;;;R
ES0031102460685007HA0F;06/02/2025;13;0,51;;;R
ES0031102460685007HA0F;06/02/2025;14;0,506;;;R
ES0031102460685007HA0F;06/02/2025;15;0,026;;;R
ES0031102460685007HA0F;06/02/2025;16;0,029;;;R
ES0031102460685007HA0F;06/02/2025;17;0,033;;;R
ES0031102460685007HA0F;06/02/2025;18;0,303;;;R
ES0031102460685007HA0F;06/02/2025;19;0,461;;;R
ES0031102460685007HA0F;06/02/2025;20;0,993;;;R
ES0031102460685007HA0F;06/02/2025;21;0,254;;;R
ES0031102460685007HA0F;06/02/2025;22;0,433;;;R
ES0031102460685007HA0F;06/02/2025;23;0,665;;;R
ES0031102460685007HA0F;06/02/2025;24;0,028;;;R
ES0031102460685007HA0F;07/02/2025;1;0,026;;;R
ES0031102460685007HA0F;07/02/2025;2;0,028;;;R
ES0031102460685007HA0F;07/02/2025;3;0,03;;;R
ES0031102460685007HA0F;07/02/2025;4;0,023;;;R
ES0031102460685007HA0F;07/02/2025;5;0,023;;;R
ES0031102460685007HA0F;07/02/2025;6;0,033;;;R
ES0031102460685007HA0F;07/02/2025;7;0,026;;;R
ES0031102460685007HA0F;07/02/2025;8;0,556;;;R
ES0031102460685007HA0F;07/02/2025;9;0,127;;;R
ES0031102460685007HA0F;07/02/2025;10;0,029;;;R
ES0031102460685007HA0F;07/02/2025;11;0,231;;;R
ES0031102460685007HA0F;07/02/2025;12;0,103;;;R
ES0031102460685007HA0F;07/02/2025;13;0,122;;;R
ES0031102460685007HA0F;07/02/2025;14;0,604;;;R
ES0031102460685007HA0F;07/02/2025;15;0,071;;;R
ES0031102460685007HA0F;07/02/2025;16;0,102;;;R
ES0031102460685007HA0F;07/02/2025;17;0,179;;;R
ES0031102460685007HA0F;07/02/2025;18;0,165;;;R
ES0031102460685007HA0F;07/02/2025;19;0,146;;;R
ES0031102460685007HA0F;07/02/2025;20;0,19;;;R
ES0031102460685007HA0F;07/02/2025;21;0,26;;;R
ES0031102460685007HA0F;07/02/2025;22;0,164;;;R
ES0031102460685007HA0F;07/02/2025;23;0,301;;;R
ES0031102460685007HA0F;07/02/2025;24;0,374;;;R
ES0031102460685007HA0F;08/02/2025;1;0,287;;;R
ES0031102460685007HA0F;08/02/2025;2;0,185;;;R
ES0031102460685007HA0F;08/02/2025;3;0,182;;;R
ES0031102460685007HA0F;08/02/2025;4;0,158;;;R
ES0031102460685007HA0F;08/02/2025;5;0,164;;;R
ES0031102460685007HA0F;08/02/2025;6;0,166;;;R
ES0031102460685007HA0F;08/02/2025;7;0,124;;;R
